====================================================================================================
HADWIGER-NELSON UNIT SPHERE MAPPING OF PI DIGITS
====================================================================================================

UNIFIED MAPPING FORMULA:
  θ(i) = 2π × i / φ    where φ = (1+√5)/2 (golden ratio)
  φ(d) = π × d / 9     where d ∈ {0,1,2,...,9}
  Cartesian: (x,y,z) = (sin(φ)cos(θ), sin(φ)sin(θ), cos(φ))
  Color class: c(d) = d mod 7 (Hadwiger-Nelson chromatic constraint)

====================================================================================================

Index,Digit,X_Coord,Y_Coord,Z_Coord,Theta,Phi,ColorClass
328,9,-0.00000000,-0.00000000,-1.00000000,1273.69684140,3.14159265,2
329,2,-0.32086539,0.55697514,0.76604444,1277.58006348,0.69813170,2
330,0,0.00000000,-0.00000000,1.00000000,1281.46328556,0.00000000,0
331,9,-0.00000000,-0.00000000,-1.00000000,1285.34650764,3.14159265,2
332,6,0.33249781,0.79965318,-0.50000000,1289.22972971,2.09439510,6
333,2,0.21894546,-0.60434990,0.76604444,1293.11295179,0.69813170,2
334,8,-0.30311830,0.15842056,-0.93969262,1296.99617387,2.79252680,1
335,2,0.62117733,0.16527140,0.76604444,1300.87939595,0.69813170,2
336,9,-0.00000000,-0.00000000,-1.00000000,1304.76261802,3.14159265,2
337,2,-0.11033170,0.63324784,0.76604444,1308.64584010,0.69813170,2
338,5,0.77999861,-0.60120586,-0.17364818,1312.52906218,1.74532925,5
339,4,-0.98125542,-0.08357100,0.17364818,1316.41228426,1.39626340,4
340,0,0.00000000,0.00000000,1.00000000,1320.29550633,0.00000000,0
341,9,-0.00000000,-0.00000000,-1.00000000,1324.17872841,3.14159265,2
342,1,-0.23038110,0.25278910,0.93969262,1328.06195049,0.34906585,1
343,7,0.64017957,-0.05784487,-0.76604444,1331.94517257,2.44346095,0
344,1,-0.27196241,-0.20739871,0.93969262,1335.82839464,0.34906585,1
345,5,0.17403235,0.96930854,-0.17364818,1339.71161672,1.74532925,5
346,3,0.46293695,-0.73190804,0.50000000,1343.59483880,1.04719755,3
347,6,-0.83575208,0.22697680,-0.50000000,1347.47806088,2.09439510,6
348,4,0.87513203,0.45165278,0.17364818,1351.36128295,1.39626340,4
349,3,-0.29917395,-0.81270840,0.50000000,1355.24450503,1.04719755,3
350,6,-0.32837508,0.80135498,-0.50000000,1359.12772711,2.09439510,6
351,7,0.58149128,-0.27394125,-0.76604444,1363.01094919,2.44346095,0
352,8,-0.32660585,-0.10152041,-0.93969262,1366.89417126,2.79252680,1
353,9,0.00000000,0.00000000,-1.00000000,1370.77739334,3.14159265,2
354,2,0.13640191,-0.62814841,0.76604444,1374.66061542,0.69813170,2
355,5,-0.80417305,0.56846461,-0.17364818,1378.54383750,1.74532925,5
356,9,0.00000000,0.00000000,-1.00000000,1382.42705957,3.14159265,2
357,0,-0.00000000,-0.00000000,1.00000000,1386.31028165,0.00000000,0
358,3,-0.03355399,0.86537514,0.50000000,1390.19350373,1.04719755,3
359,6,0.60929418,-0.61543530,-0.50000000,1394.07672580,2.09439510,6
360,0,-0.00000000,0.00000000,1.00000000,1397.95994788,0.00000000,0
361,0,0.00000000,0.00000000,1.00000000,1401.84316996,0.00000000,0
362,1,-0.04648007,-0.33884714,0.93969262,1405.72639204,0.34906585,1
363,1,-0.19461500,0.28125217,0.93969262,1409.60961411,0.34906585,1
364,3,0.84441658,-0.19225151,0.50000000,1413.49283619,1.04719755,3
365,3,-0.75251054,-0.42863492,0.50000000,1417.37605827,1.04719755,3
366,0,0.00000000,0.00000000,1.00000000,1421.25928035,0.00000000,0
367,5,0.41074707,-0.89506042,-0.17364818,1425.14250242,1.74532925,5
368,3,-0.79802165,0.33639479,0.50000000,1429.02572450,1.04719755,3
369,0,0.00000000,0.00000000,1.00000000,1432.90894658,0.00000000,0
370,5,-0.46040614,-0.87055873,-0.17364818,1436.79216866,1.74532925,5
371,4,-0.24856481,0.95292279,0.17364818,1440.67539073,1.39626340,4
372,8,0.28720507,-0.18571759,-0.93969262,1444.55861281,2.79252680,1
373,8,-0.33722651,-0.05706187,-0.93969262,1448.44183489,2.79252680,1
374,2,0.39488815,0.50718760,0.76604444,1452.32505697,0.69813170,2
375,0,0.00000000,-0.00000000,1.00000000,1456.20827904,0.00000000,0
376,4,-0.72118827,0.67062194,0.17364818,1460.09150112,1.39626340,4
377,6,0.86600135,-0.00645475,-0.50000000,1463.97472320,2.09439510,6
378,6,-0.64292256,-0.58021597,-0.50000000,1467.85794528,2.09439510,6
379,5,0.09340711,0.98036800,-0.17364818,1471.74116735,1.74532925,5
380,2,0.38728404,-0.51301753,0.76604444,1475.62438943,0.69813170,2
381,1,-0.33633847,0.06208229,0.93969262,1479.50761151,0.34906585,1
382,3,0.73415767,0.45936099,0.50000000,1483.39083359,1.04719755,3
383,8,-0.09124922,-0.32962306,-0.93969262,1487.27405566,2.79252680,1
384,4,-0.44737827,0.87732491,0.17364818,1491.15727774,1.39626340,4
385,1,0.32038341,-0.11971736,0.93969262,1495.04049982,0.34906585,1
386,4,-0.91307804,-0.36896451,0.17364818,1498.92372190,1.39626340,4
387,6,0.37289749,0.78163128,-0.50000000,1502.80694397,2.09439510,6
388,9,0.00000000,-0.00000000,-1.00000000,1506.69016605,3.14159265,2
389,5,-0.84836267,0.50012707,-0.17364818,1510.57338813,1.74532925,5
390,1,0.33458087,0.07094661,0.93969262,1514.45661021,0.34906585,1
391,9,-0.00000000,-0.00000000,-1.00000000,1518.33983228,3.14159265,2
392,4,-0.11927560,0.97755800,0.17364818,1522.22305436,1.39626340,4
393,1,0.25987528,-0.22235696,0.93969262,1526.10627644,0.34906585,1
394,5,-0.98424273,-0.03335518,-0.17364818,1529.98949852,1.74532925,5
395,1,0.24422534,0.23944051,0.93969262,1533.87272059,0.34906585,1
396,1,-0.01834443,-0.34152783,0.93969262,1537.75594267,0.34906585,1
397,6,-0.54989913,0.66903733,-0.50000000,1541.63916475,2.09439510,6
398,0,0.00000000,-0.00000000,1.00000000,1545.52238683,0.00000000,0
399,9,-0.00000000,-0.00000000,-1.00000000,1549.40560890,3.14159265,2
400,4,0.22330205,0.95915719,0.17364818,1553.28883098,1.39626340,4
401,3,0.42495886,-0.75459258,0.50000000,1557.17205306,1.04719755,3
402,3,-0.82307141,0.26935750,0.50000000,1561.05527514,1.04719755,3
403,0,0.00000000,0.00000000,1.00000000,1564.93849721,0.00000000,0
404,5,-0.38695641,-0.90559983,-0.17364818,1568.82171929,1.74532925,5
405,7,-0.21303874,0.60645726,-0.76604444,1572.70494137,2.44346095,0
406,2,0.56674413,-0.30327711,0.76604444,1576.58816345,0.69813170,2
407,7,-0.62276023,-0.15920306,-0.76604444,1580.47138552,2.44346095,0
408,0,0.00000000,0.00000000,1.00000000,1584.35460760,0.00000000,0
409,3,0.14031850,-0.85458219,0.50000000,1588.23782968,1.04719755,3
410,6,-0.68072847,0.53535852,-0.50000000,1592.12105175,2.09439510,6
411,5,0.98202407,0.07399347,-0.17364818,1596.00427383,1.74532925,5
412,7,-0.44000849,-0.46858130,-0.76604444,1599.88749591,2.44346095,0
413,5,0.01214402,0.98473287,-0.17364818,1603.77071799,1.74532925,5
414,9,0.00000000,-0.00000000,-1.00000000,1607.65394006,3.14159265,2
415,5,-0.97990067,0.09818850,-0.17364818,1611.53716214,1.74532925,5
416,9,0.00000000,0.00000000,-1.00000000,1615.42038422,3.14159265,2
417,1,-0.06372231,-0.33603161,0.93969262,1619.30360630,0.34906585,1
418,9,-0.00000000,0.00000000,-1.00000000,1623.18682837,3.14159265,2
419,5,0.94781874,-0.26736855,-0.17364818,1627.07005045,1.74532925,5
420,3,-0.77341660,-0.38964954,0.50000000,1630.95327253,1.04719755,3
421,0,0.00000000,0.00000000,1.00000000,1634.83649461,0.00000000,0
422,9,0.00000000,-0.00000000,-1.00000000,1638.71971668,3.14159265,2
423,2,-0.57879091,0.27960149,0.76604444,1642.60293876,0.69813170,2
424,1,0.32758079,0.09832907,0.93969262,1646.48616084,0.34906585,1
425,8,-0.17512754,-0.29378244,-0.93969262,1650.36938292,2.79252680,1
426,6,-0.17550816,0.84805477,-0.50000000,1654.25260499,2.09439510,6
427,1,0.27734691,-0.20014113,0.93969262,1658.13582707,0.34906585,1
428,1,-0.33970037,-0.03976730,0.93969262,1662.01904915,0.34906585,1
429,7,0.42027199,0.48636136,-0.76604444,1665.90227123,2.44346095,0
430,3,0.02510942,-0.86566132,0.50000000,1669.78549330,1.04719755,3
431,8,-0.23824627,0.24539050,-0.93969262,1673.66871538,2.79252680,1
432,1,0.34143428,-0.02001027,0.93969262,1677.55193746,0.34906585,1
433,9,-0.00000000,-0.00000000,-1.00000000,1681.43515954,3.14159265,2
434,3,0.12605700,0.85680198,0.50000000,1685.31838161,1.04719755,3
435,2,0.36058208,-0.53212449,0.76604444,1689.20160369,0.69813170,2
436,6,-0.84250070,0.20048086,-0.50000000,1693.08482577,2.09439510,6
437,1,0.29882706,0.16637358,0.93969262,1696.96804785,0.34906585,1
438,1,-0.10796203,-0.32453348,0.93969262,1700.85126992,0.34906585,1
439,7,-0.26238355,0.58679705,-0.76604444,1704.73449200,2.44346095,0
440,9,0.00000000,-0.00000000,-1.00000000,1708.61771408,3.14159265,2
441,3,-0.81846813,-0.28303697,0.50000000,1712.50093616,1.04719755,3
442,1,0.16283954,0.30076745,0.93969262,1716.38415823,0.34906585,1
443,0,0.00000000,-0.00000000,1.00000000,1720.26738031,0.00000000,0
444,5,-0.82171741,0.54279536,-0.17364818,1724.15060239,1.74532925,5
445,1,0.33776718,0.05376902,0.93969262,1728.03382447,0.34906585,1
446,1,-0.21273856,-0.26780606,0.93969262,1731.91704654,0.34906585,1
447,8,-0.02403360,0.34117468,-0.93969262,1735.80026862,2.79252680,1
448,5,0.71461106,-0.67762625,-0.17364818,1739.68349070,1.74532925,5
449,4,-0.98466191,0.01694767,0.17364818,1743.56671278,1.39626340,4
450,8,0.25613351,0.22665702,-0.93969262,1747.44993485,2.79252680,1
451,0,-0.00000000,-0.00000000,1.00000000,1751.33315693,0.00000000,0
452,7,-0.38226039,0.51677162,-0.76604444,1755.21637901,2.44346095,0
453,4,0.96665789,-0.18819893,0.17364818,1759.09960109,1.39626340,4
454,4,-0.83991000,-0.51419598,0.17364818,1762.98282316,1.39626340,4
455,6,0.23918320,0.83234092,-0.50000000,1766.86604524,2.09439510,6
456,2,0.28640467,-0.57545484,0.76604444,1770.74926732,0.69813170,2
457,3,-0.80824315,0.31103538,0.50000000,1774.63248940,1.04719755,3
458,7,0.59829059,0.23499848,-0.76604444,1778.51571147,2.44346095,0
459,9,-0.00000000,-0.00000000,-1.00000000,1782.39893355,3.14159265,2
460,9,-0.00000000,0.00000000,-1.00000000,1786.28215563,3.14159265,2
461,6,0.74171118,-0.44706210,-0.50000000,1790.16537770,2.09439510,6
462,2,-0.63007730,-0.12719475,0.76604444,1794.04859978,0.69813170,2
463,7,0.37868057,0.51940055,-0.76604444,1797.93182186,2.44346095,0
464,4,0.10973244,-0.97867518,0.17364818,1801.81504394,1.39626340,4
465,9,-0.00000000,0.00000000,-1.00000000,1805.69826601,3.14159265,2
466,5,0.98452131,0.02375089,-0.17364818,1809.58148809,1.74532925,5
467,6,-0.62428603,-0.60022242,-0.50000000,1813.46471017,2.09439510,6
468,7,0.04073689,0.64149545,-0.76604444,1817.34793225,2.44346095,0
469,3,0.54334554,-0.67437054,0.50000000,1821.23115432,1.04719755,3
470,5,-0.97360838,0.14809802,-0.17364818,1825.11437640,1.74532925,5
471,1,0.28407012,0.19047821,0.93969262,1828.99759848,0.34906585,1
472,8,-0.08079828,-0.33233931,-0.93969262,1832.88082056,2.79252680,1
473,8,-0.16491384,0.29963512,-0.93969262,1836.76404263,2.79252680,1
474,5,0.93292930,-0.31541912,-0.17364818,1840.64726471,1.74532925,5
475,7,-0.58807005,-0.25951787,-0.76604444,1844.53048679,2.44346095,0
476,5,0.39577342,0.90178141,-0.17364818,1848.41370887,1.74532925,5
477,2,0.20711174,-0.60850689,0.76604444,1852.29693094,0.69813170,2
478,7,-0.56375825,0.30879208,-0.76604444,1856.18015302,2.44346095,0
479,2,0.62428384,0.15311956,0.76604444,1860.06337510,0.69813170,2
480,4,-0.54679747,-0.81905973,0.17364818,1863.94659718,1.39626340,4
481,8,-0.05212066,0.33802547,-0.93969262,1867.82981925,2.79252680,1
482,9,0.00000000,-0.00000000,-1.00000000,1871.71304133,3.14159265,2
483,1,-0.34128787,-0.02236897,0.93969262,1875.59626341,0.34906585,1
484,2,0.44455923,0.46426609,0.76604444,1879.47948549,0.69813170,2
485,2,-0.01419691,-0.64263081,0.76604444,1883.36270756,0.69813170,2
486,7,-0.42362252,0.48344583,-0.76604444,1887.24592964,2.44346095,0
487,9,0.00000000,-0.00000000,-1.00000000,1891.12915172,3.14159265,2
488,3,-0.69874864,-0.51161542,0.50000000,1895.01237380,1.04719755,3
489,8,0.06699775,0.33539392,-0.93969262,1898.89559587,2.79252680,1
490,1,0.17715328,-0.29256536,0.93969262,1902.77881795,0.34906585,1
491,8,-0.32825238,0.09606327,-0.93969262,1906.66204003,2.79252680,1
492,3,0.77718138,0.38208521,0.50000000,1910.54526211,1.04719755,3
493,0,-0.00000000,-0.00000000,1.00000000,1914.42848418,0.00000000,0
494,1,-0.12348562,0.31894996,0.93969262,1918.31170626,0.34906585,1
495,1,0.30650206,-0.15177044,0.93969262,1922.19492834,0.34906585,1
496,9,-0.00000000,-0.00000000,-1.00000000,1926.07815042,3.14159265,2
497,4,0.51248876,0.84095278,0.17364818,1929.96137249,1.39626340,4
498,9,0.00000000,-0.00000000,-1.00000000,1933.84459457,3.14159265,2
499,1,-0.27538104,0.20283752,0.93969262,1937.72781665,0.34906585,1
500,2,0.63912665,0.06850574,0.76604444,1941.61103873,0.69813170,2
501,9,-0.00000000,-0.00000000,-1.00000000,1945.49426080,3.14159265,2
502,8,-0.00658052,0.34195683,-0.93969262,1949.37748288,2.79252680,1
503,3,0.59716984,-0.62720665,0.50000000,1953.26070496,1.04719755,3
504,3,-0.86400646,0.05910023,0.50000000,1957.14392704,1.04719755,3
505,6,0.67701311,0.54004931,-0.50000000,1961.02714911,2.09439510,6
506,7,-0.09976300,-0.63499863,-0.76604444,1964.91037119,2.44346095,0
507,3,-0.47879312,0.72163505,0.50000000,1968.79359327,1.04719755,3
508,3,0.84050462,-0.20869113,0.50000000,1972.67681535,1.04719755,3
509,6,-0.76073078,-0.41387037,-0.50000000,1976.56003742,2.09439510,6
510,2,0.20884327,0.60791480,0.76604444,1980.44325950,0.69813170,2
511,4,0.39320450,-0.90290450,0.17364818,1984.32648158,1.39626340,4
512,4,-0.89983999,0.40016785,0.17364818,1988.20970365,1.39626340,4
513,0,0.00000000,0.00000000,1.00000000,1992.09292573,0.00000000,0
514,6,-0.41973478,-0.75751087,-0.50000000,1995.97614781,2.09439510,6
515,5,-0.22992411,0.95759136,-0.17364818,1999.85936989,1.74532925,5
516,6,0.71791477,-0.48435357,-0.50000000,2003.74259196,2.09439510,6
517,6,-0.85654415,-0.12779721,-0.50000000,2007.62581404,2.09439510,6
518,4,0.62005046,0.76510374,0.17364818,2011.50903612,1.39626340,4
519,3,0.05242389,-0.86443724,0.50000000,2015.39225820,1.04719755,3
520,0,-0.00000000,0.00000000,1.00000000,2019.27548027,0.00000000,0
521,8,0.34189579,-0.00922199,-0.93969262,2023.15870235,2.79252680,1
522,6,-0.65412131,-0.56756084,-0.50000000,2027.04192443,2.09439510,6
523,0,0.00000000,0.00000000,1.00000000,2030.92514651,0.00000000,0
524,2,0.37720034,-0.52047653,0.76604444,2034.80836858,0.69813170,2
525,1,-0.33506309,0.06863309,0.93969262,2038.69159066,0.34906585,1
526,3,0.74298093,0.44494869,0.50000000,2042.57481274,1.04719755,3
527,9,-0.00000000,-0.00000000,-1.00000000,2046.45803482,3.14159265,2
528,4,-0.43017478,0.88588711,0.17364818,2050.34125689,1.39626340,4
529,9,0.00000000,-0.00000000,-1.00000000,2054.22447897,3.14159265,2
530,4,-0.92010342,-0.35107834,0.17364818,2058.10770105,1.39626340,4
531,6,0.38807765,0.77420652,-0.50000000,2061.99092313,2.09439510,6
532,3,0.23681261,-0.83301848,0.50000000,2065.87414520,1.04719755,3
533,9,-0.00000000,0.00000000,-1.00000000,2069.75736728,3.14159265,2
534,5,0.96718976,0.18544616,-0.17364818,2073.64058936,1.74532925,5
535,2,-0.38373005,-0.51568126,0.76604444,2077.52381144,0.69813170,2
536,2,-0.06538709,0.63945324,0.76604444,2081.40703351,0.69813170,2
537,4,0.73564605,-0.65472987,0.17364818,2085.29025559,1.39626340,4
538,7,-0.64272131,-0.00923206,-0.76604444,2089.17347767,2.44346095,0
539,3,0.63011235,0.59410305,0.50000000,2093.05669975,1.04719755,3
540,7,-0.04699366,-0.64106747,-0.76604444,2096.93992182,2.44346095,0
541,1,-0.21197527,0.26841063,0.93969262,2100.82314390,0.34906585,1
542,9,0.00000000,-0.00000000,-1.00000000,2104.70636598,3.14159265,2
543,0,-0.00000000,-0.00000000,1.00000000,2108.58958806,0.00000000,0
544,7,0.15793768,0.62308234,-0.76604444,2112.47281013,2.44346095,0
545,0,0.00000000,-0.00000000,1.00000000,2116.35603221,0.00000000,0
546,2,-0.60688877,0.21180637,0.76604444,2120.23925429,0.69813170,2
547,1,0.31423788,0.13502716,0.93969262,2124.12247637,0.34906585,1
548,7,-0.26405306,-0.58604769,-0.76604444,2128.00569844,2.44346095,0
549,9,-0.00000000,0.00000000,-1.00000000,2131.88892052,3.14159265,2
550,8,0.29835219,-0.16722365,-0.93969262,2135.77214260,2.79252680,1
551,6,-0.84306804,-0.19808151,-0.50000000,2139.65536468,2.09439510,6
552,0,0.00000000,0.00000000,1.00000000,2143.53858675,0.00000000,0
553,9,0.00000000,-0.00000000,-1.00000000,2147.42180883,3.14159265,2
554,4,-0.76206986,0.62377547,0.17364818,2151.30503091,1.39626340,4
555,3,0.86468269,0.04820630,0.50000000,2155.18825299,1.04719755,3
556,7,-0.44906766,-0.45990668,-0.76604444,2159.07147506,2.44346095,0
557,0,0.00000000,0.00000000,1.00000000,2162.95469714,0.00000000,0
558,2,0.41888565,-0.48755587,0.76604444,2166.83791922,0.69813170,2
559,7,-0.63821250,0.07655534,-0.76604444,2170.72114130,2.44346095,0
560,7,0.52231042,0.37465682,-0.76604444,2174.60436337,2.44346095,0
561,0,-0.00000000,-0.00000000,1.00000000,2178.48758545,0.00000000,0
562,5,-0.50184937,0.84734498,-0.17364818,2182.37080753,1.74532925,5
563,3,0.82875149,-0.25133836,0.50000000,2186.25402960,1.04719755,3
564,9,-0.00000000,-0.00000000,-1.00000000,2190.13725168,3.14159265,2
565,2,0.23961335,0.59645733,0.76604444,2194.02047376,0.69813170,2
566,1,0.12036793,-0.32013956,0.93969262,2197.90369584,0.34906585,1
567,7,-0.57322515,0.29084160,-0.76604444,2201.78691791,2.44346095,0
568,1,0.32943702,0.09191861,0.93969262,2205.67013999,0.34906585,1
569,7,-0.33984260,-0.54560326,-0.76604444,2209.55336207,2.44346095,0
570,6,-0.15892755,0.85131782,-0.50000000,2213.43658415,2.09439510,6
571,2,0.51380318,-0.38624112,0.76604444,2217.31980622,0.69813170,2
572,9,-0.00000000,-0.00000000,-1.00000000,2221.20302830,3.14159265,2
573,3,0.57890877,0.64409987,0.50000000,2225.08625038,1.04719755,3
574,1,0.00324392,-0.34200476,0.93969262,2228.96947246,0.34906585,1
575,7,-0.43867269,0.46983208,-0.76604444,2232.85269453,2.44346095,0
576,6,0.86338873,-0.06752705,-0.50000000,2236.73591661,2.09439510,6
577,7,-0.50638439,-0.39591762,-0.76604444,2240.61913869,2.44346095,0
578,5,0.16233030,0.97133680,-0.17364818,2244.50236077,1.74532925,5
579,2,0.35013064,-0.53905885,0.76604444,2248.38558284,0.69813170,2
580,3,-0.83842853,0.21688153,0.50000000,2252.26880492,1.04719755,3
581,8,0.30201644,0.16051121,-0.93969262,2256.15202700,2.79252680,1
582,4,-0.32903818,-0.92821344,0.17364818,2260.03524908,1.39626340,4
583,6,-0.33801516,0.79733666,-0.50000000,2263.91847115,2.09439510,6
584,7,0.58475259,-0.26690882,-0.76604444,2267.80169323,2.44346095,0
585,4,-0.93683050,-0.30363618,0.17364818,2271.68491531,1.39626340,4
586,8,0.16867710,0.29753288,-0.93969262,2275.56813739,2.79252680,1
587,1,0.07660333,-0.33333123,0.93969262,2279.45135946,0.34906585,1
588,8,-0.28164692,0.19404327,-0.93969262,2283.33458154,2.79252680,1
589,4,0.97539757,0.13581568,0.17364818,2287.21780362,1.39626340,4
590,6,-0.55180161,-0.66746909,-0.50000000,2291.10102570,2.09439510,6
591,7,-0.03264876,0.64195792,-0.76604444,2294.98424777,2.44346095,0
592,6,0.61667172,-0.60804275,-0.50000000,2298.86746985,2.09439510,6
593,6,-0.86544151,0.03179604,-0.50000000,2302.75069193,2.09439510,6
594,9,0.00000000,0.00000000,-1.00000000,2306.63391401,3.14159265,2
595,4,-0.12205816,-0.97721447,0.17364818,2310.51713608,1.39626340,4
596,0,-0.00000000,0.00000000,1.00000000,2314.40035816,0.00000000,0
597,5,0.96280173,-0.20702448,-0.17364818,2318.28358024,1.74532925,5
598,1,-0.29512656,-0.17285280,0.93969262,2322.16680232,0.34906585,1
599,3,0.25537825,0.82751553,0.50000000,2326.05002439,1.04719755,3
600,2,0.27512190,-0.58093360,0.76604444,2329.93324647,0.69813170,2
601,0,-0.00000000,0.00000000,1.00000000,2333.81646855,0.00000000,0
602,0,0.00000000,0.00000000,1.00000000,2337.69969063,0.00000000,0
603,0,-0.00000000,-0.00000000,1.00000000,2341.58291270,0.00000000,0
604,5,-0.26003853,0.94985592,-0.17364818,2345.46613478,1.74532925,5
605,6,0.73284692,-0.46144922,-0.50000000,2349.34935686,2.09439510,6
606,8,-0.33651385,-0.06112451,-0.93969262,2353.23257894,2.79252680,1
607,1,0.20684583,0.27238315,0.93969262,2357.11580101,0.34906585,1
608,2,0.05914519,-0.64006075,0.76604444,2360.99902309,0.69813170,2
609,7,-0.47596664,0.43200887,-0.76604444,2364.88224517,2.44346095,0
610,1,0.34201651,0.00157549,0.93969262,2368.76546725,0.34906585,1
611,4,-0.72309456,-0.66856605,0.17364818,2372.64868932,1.39626340,4
612,5,0.08157755,0.98142316,-0.17364818,2376.53191140,1.74532925,5
613,2,0.39344262,-0.50830976,0.76604444,2380.41513348,0.69813170,2
614,6,-0.85347271,0.14691610,-0.50000000,2384.29835555,2.09439510,6
615,3,0.72856461,0.46818117,0.50000000,2388.18157763,1.04719755,3
616,5,-0.25127671,-0.95221128,-0.17364818,2392.06479971,1.74532925,5
617,6,-0.40269324,0.76670604,-0.50000000,2395.94802179,2.09439510,6
618,0,0.00000000,-0.00000000,1.00000000,2399.83124386,0.00000000,0
619,8,-0.31554031,-0.13195489,-0.93969262,2403.71446594,2.79252680,1
620,2,0.26975823,0.58344358,0.76604444,2407.59768802,0.69813170,2
621,7,0.19519915,-0.61243220,-0.76604444,2411.48091010,2.44346095,0
622,7,-0.55762579,0.31973331,-0.76604444,2415.36413217,2.44346095,0
623,8,0.33370096,0.07497633,-0.93969262,2419.24735425,2.79252680,1
624,5,-0.56267482,-0.80823472,-0.17364818,2423.13057633,1.74532925,5
625,7,-0.08554060,0.63707042,-0.76604444,2427.01379841,2.44346095,0
626,7,0.49340986,-0.41197405,-0.76604444,2430.89702048,2.44346095,0
627,1,-0.34165936,-0.01570552,0.93969262,2434.78024256,0.34906585,1
628,3,0.61104381,0.61369819,0.50000000,2438.66346464,1.04719755,3
629,4,-0.04095761,-0.98395568,0.17364818,2442.54668672,1.39626340,4
630,2,-0.41410890,0.49161950,0.76604444,2446.42990879,0.69813170,2
631,7,0.63743521,-0.08277837,-0.76604444,2450.31313087,2.44346095,0
632,5,-0.80578817,-0.56617288,-0.17364818,2454.19635295,1.74532925,5
633,7,0.13818965,0.62775754,-0.76604444,2458.07957503,2.44346095,0
634,7,0.32214738,-0.55623464,-0.76604444,2461.96279710,2.44346095,0
635,8,-0.32631551,0.10244983,-0.93969262,2465.84601918,2.79252680,1
636,9,0.00000000,0.00000000,-1.00000000,2469.72924126,3.14159265,2
637,6,-0.33065515,-0.80041687,-0.50000000,2473.61246334,2.09439510,6
638,0,-0.00000000,0.00000000,1.00000000,2477.49568541,0.00000000,0
639,9,0.00000000,-0.00000000,-1.00000000,2481.37890749,3.14159265,2
640,1,-0.33031813,-0.08870011,0.93969262,2485.26212957,0.34906585,1
641,7,0.34514957,0.54226164,-0.76604444,2489.14535165,2.44346095,0
642,3,0.15061415,-0.85282787,0.50000000,2493.02857372,1.04719755,3
643,6,-0.68713514,0.52711033,-0.50000000,2496.91179580,2.09439510,6
644,3,0.86272998,0.07547836,0.50000000,2500.79501788,1.04719755,3
645,7,-0.43432563,-0.47385352,-0.76604444,2504.67823996,2.44346095,0
646,1,0.00009298,0.34202013,0.93969262,2508.56146203,0.34906585,1
647,7,0.43406792,-0.47408960,-0.76604444,2512.44468411,2.44346095,0
648,8,-0.34070242,0.02999398,-0.93969262,2516.32790619,2.79252680,1
649,7,0.51022303,0.39095827,-0.76604444,2520.21112827,2.44346095,0
650,2,-0.11213407,-0.63293117,0.76604444,2524.09435034,0.69813170,2
651,1,-0.18349335,0.28863120,0.93969262,2527.97757242,0.34906585,1
652,4,0.95097415,-0.25591887,0.17364818,2531.86079450,1.39626340,4
653,6,-0.76866137,-0.39894824,-0.50000000,2535.74401658,2.09439510,6
654,8,0.11741346,0.32123490,-0.93969262,2539.62723865,2.79252680,1
655,4,0.37551222,-0.91040479,0.17364818,2543.51046073,1.39626340,4
656,4,-0.89186063,0.41764930,0.17364818,2547.39368281,1.39626340,4
657,0,0.00000000,0.00000000,1.00000000,2551.27690489,0.00000000,0
658,9,-0.00000000,-0.00000000,-1.00000000,2555.16012696,3.14159265,2
659,0,-0.00000000,0.00000000,1.00000000,2559.04334904,0.00000000,0
660,1,0.27974034,-0.19678191,0.93969262,2562.92657112,0.34906585,1
661,2,-0.63748013,-0.08243178,0.76604444,2566.80979320,0.69813170,2
662,2,0.41437614,0.49139427,0.76604444,2570.69301527,0.69813170,2
663,4,0.04042261,-0.98397781,0.17364818,2574.57623735,1.39626340,4
664,9,-0.00000000,0.00000000,-1.00000000,2578.45945943,3.14159265,2
665,5,0.98374417,-0.04575713,-0.17364818,2582.34268150,1.74532925,5
666,3,-0.66507100,-0.55468961,0.50000000,2586.22590358,1.04719755,3
667,4,0.13158648,0.97597710,0.17364818,2590.10912566,1.39626340,4
668,3,0.49442141,-0.71101861,0.50000000,2593.99234774,1.04719755,3
669,0,-0.00000000,0.00000000,1.00000000,2597.87556981,0.00000000,0
670,1,0.29679894,0.16996519,0.93969262,2601.75879189,0.34906585,1
671,4,-0.29957258,-0.93813783,0.17364818,2605.64201397,1.39626340,4
